event_id,fight_id,date,location,winner,winner_id
47b7e4e60813b7b2,f4f5049e789b7716,"March 11, 2017","Fortaleza, Ceara, Brazil",Sergio Moraes,1bcaac2d99b90fce
47b7e4e60813b7b2,dc169cc01d675125,"March 11, 2017","Fortaleza, Ceara, Brazil",Joe Soto,a4e85a58fbce64b2
47b7e4e60813b7b2,12740c6b17779fe9,"March 11, 2017","Fortaleza, Ceara, Brazil",Michel Prazeres,e51fcd9cd84c0b93
47b7e4e60813b7b2,ebb94e00d6431e7a,"March 11, 2017","Fortaleza, Ceara, Brazil",Jeremy Kennedy,68f6e96c5fa6e044
47b7e4e60813b7b2,0ace7e71f5d66bc9,"March 11, 2017","Fortaleza, Ceara, Brazil",Paulo Costa,2e5c2aa8e4ab9d82
20e403a1acfef130,dfc8c5161ea0ccb5,"March 04, 2017","Las Vegas, Nevada, USA",Tyron Woodley,effd9de9937996f8
20e403a1acfef130,7ac4b9823b1e139b,"March 04, 2017","Las Vegas, Nevada, USA",David Teymur,2747c60e42d9d75f
20e403a1acfef130,e3ca9462ad0d7685,"March 04, 2017","Las Vegas, Nevada, USA",Daniel Kelly,bdcbb976816fd256
20e403a1acfef130,54f9e3e1fad7a589,"March 04, 2017","Las Vegas, Nevada, USA",Cynthia Calvillo,98215d037be5bcb7
20e403a1acfef130,c79b862be039d9f0,"March 04, 2017","Las Vegas, Nevada, USA",Alistair Overeem,b4ad3a06ee4d660c
20e403a1acfef130,42ad1437a1280294,"March 04, 2017","Las Vegas, Nevada, USA",Marcin Tybura,c9cf753cfdf77fc2
20e403a1acfef130,3b536afcc9098925,"March 04, 2017","Las Vegas, Nevada, USA",Darren Elkins,92a9aa9c93192871
20e403a1acfef130,4804776154430aad,"March 04, 2017","Las Vegas, Nevada, USA",Iuri Alcantara,2f95a3c6d58b2aad
20e403a1acfef130,08b65f5009c34997,"March 04, 2017","Las Vegas, Nevada, USA",Mark Godbeer,ad56b3f00ca38dfd
20e403a1acfef130,6db4d7827082d5b9,"March 04, 2017","Las Vegas, Nevada, USA",Tyson Pedro,49e96ff8ab781589
20e403a1acfef130,2d4743a82fc55642,"March 04, 2017","Las Vegas, Nevada, USA",Albert Morales,544d7460b3e44393
6a8a06b542e1516d,8c220d4c96895a98,"February 04, 2017","Houston, Texas, USA",Chan Sung Jung,c451d67c09c55418
6a8a06b542e1516d,4a2e7e2c8cfdaf5f,"February 04, 2017","Houston, Texas, USA",Felice Herrig,b6850671a008bf9a
6a8a06b542e1516d,94cecf4bd29793e1,"February 04, 2017","Houston, Texas, USA",James Vick,6256b2b1562cb8e1
6a8a06b542e1516d,36220644401d85e1,"February 04, 2017","Houston, Texas, USA",Volkan Oezdemir,0845c81e37d3bcb3
6a8a06b542e1516d,49e344834626c144,"February 04, 2017","Houston, Texas, USA",Marcel Fortuna,d761b3766e38c5db
6a8a06b542e1516d,451525a1abe30a91,"February 04, 2017","Houston, Texas, USA",Jessica Andrade,6a1901c62ab3870f
6a8a06b542e1516d,74256b4e8d0b1de6,"February 04, 2017","Houston, Texas, USA",,
6a8a06b542e1516d,478221ad98336565,"February 04, 2017","Houston, Texas, USA",Chas Skelly,4bd6b4800070b069
6a8a06b542e1516d,66ad9f88f063d2ef,"February 04, 2017","Houston, Texas, USA",Ricardo Ramos,1ae8f3c723aacff4
6a8a06b542e1516d,ebe38ba75cbf2320,"February 04, 2017","Houston, Texas, USA",Tecia Pennington,31ef8b67e13495b3
6a8a06b542e1516d,48e51d4e7172048e,"February 04, 2017","Houston, Texas, USA",,
6a8a06b542e1516d,f3bb58f485dc2008,"February 04, 2017","Houston, Texas, USA",Khalil Rountree Jr.,749f572d1d3161fb
b4ad3a06ee4d660c,ab14dbff9d2ae41a,"February 19, 2017","Halifax, Nova Scotia, Canada",Derrick Lewis,d3df1add9d9a7efb
b4ad3a06ee4d660c,a5d24caed8afbeef,"February 19, 2017","Halifax, Nova Scotia, Canada",Johny Hendricks,0941df56f6ac954b
b4ad3a06ee4d660c,112e6a0ddce893e6,"February 19, 2017","Halifax, Nova Scotia, Canada",Gavin Tucker,da816417a579a0bd
b4ad3a06ee4d660c,16e28dd989ee1dea,"February 19, 2017","Halifax, Nova Scotia, Canada",Elias Theodorou,34f88592c0ab7a54
b4ad3a06ee4d660c,9c256e94c6b584b6,"February 19, 2017","Halifax, Nova Scotia, Canada",Sara McMann,7be74a12d7352df2
b4ad3a06ee4d660c,f00ac5af033f44b4,"February 19, 2017","Halifax, Nova Scotia, Canada",Paul Felder,e5010b1b94ca5755
b4ad3a06ee4d660c,1db121859d2fcda8,"February 19, 2017","Halifax, Nova Scotia, Canada",Santiago Ponzinibbio,6d1bffff14897645
b4ad3a06ee4d660c,e4c4c54a10e06973,"February 19, 2017","Halifax, Nova Scotia, Canada",Randa Markos,4a57ebb14315b251
b4ad3a06ee4d660c,ad9ecef413a5b48f,"February 19, 2017","Halifax, Nova Scotia, Canada",Aiemann Zahabi,24656ef4d605c96f
b4ad3a06ee4d660c,e59aabdfba9d6c45,"February 19, 2017","Halifax, Nova Scotia, Canada",Thiago Santos,dea070ed4a2a8281
b4ad3a06ee4d660c,c1d86f1e6d41cd03,"February 19, 2017","Halifax, Nova Scotia, Canada",Gerald Meerschaert,6ac9bc2953c47345
865aa315ea62c511,252074c8554bf30d,"February 11, 2017","Brooklyn, New York, USA",Germaine de Randamie,1d239d571e342453
865aa315ea62c511,d29750cee389a0b9,"February 11, 2017","Brooklyn, New York, USA",Anderson Silva,1f454354805b6f75
865aa315ea62c511,ced241b99eab5f22,"February 11, 2017","Brooklyn, New York, USA",Jacare Souza,7a703c565ccaa18f
865aa315ea62c511,244357514dd89bd6,"February 11, 2017","Brooklyn, New York, USA",Glover Teixeira,7ff97850e8c32bda
865aa315ea62c511,8b8f9485214f9e48,"February 11, 2017","Brooklyn, New York, USA",Dustin Poirier,029eaff01e6bb8f0
865aa315ea62c511,f680e6ebe3bdfe3e,"February 11, 2017","Brooklyn, New York, USA",Belal Muhammad,b1b0729d27936f2f
865aa315ea62c511,febea68b205f6273,"February 11, 2017","Brooklyn, New York, USA",Wilson Reis,5aedf14771ca82d2
865aa315ea62c511,ddd9e64d97b095f9,"February 11, 2017","Brooklyn, New York, USA",Islam Makhachev,275aca31f61ba28c
865aa315ea62c511,c4174e22cb22622c,"February 11, 2017","Brooklyn, New York, USA",Ricky Glenn,814ff3018127e8fc
865aa315ea62c511,1f9ac1648b8e501e,"February 11, 2017","Brooklyn, New York, USA",Ryan LaFlare,4c7781da8c6cae93
46effbd1135423c5,5742025a09190829,"January 15, 2017","Phoenix, Arizona, USA",Yair Rodriguez,cbf5e6f231b55443
46effbd1135423c5,00720c46f864fe03,"January 15, 2017","Phoenix, Arizona, USA",Joe Lauzon,3bad7ef643840f67
46effbd1135423c5,8edb831924d69dd9,"January 15, 2017","Phoenix, Arizona, USA",Ben Saunders,484acc7b0f856ce9
46effbd1135423c5,7685701c382cd49a,"January 15, 2017","Phoenix, Arizona, USA",Sergio Pettis,de75d1c45a39e221
46effbd1135423c5,bbb67c2ac4453d64,"January 15, 2017","Phoenix, Arizona, USA",Drakkar Klose,7cbf7c78d3b34218
46effbd1135423c5,b60bbec8ec98941b,"January 15, 2017","Phoenix, Arizona, USA",Augusto Mendes,3d5b1ce6097dbb49
46effbd1135423c5,1a81573425c585fb,"January 15, 2017","Phoenix, Arizona, USA",Aleksei Oleinik,98c23cb6da5b3352
46effbd1135423c5,8156479490877d08,"January 15, 2017","Phoenix, Arizona, USA",Anthony Rocco Martin,5331b25a60417ffb
46effbd1135423c5,53c3565ee1d3411a,"January 15, 2017","Phoenix, Arizona, USA",Nina Nunes,d343df8ba11f4c4e
46effbd1135423c5,3f7684492c9df05e,"January 15, 2017","Phoenix, Arizona, USA",Walt Harris,03f982ca3735070c
46effbd1135423c5,ae803440d778a12b,"January 15, 2017","Phoenix, Arizona, USA",Joachim Christensen,2d447cc91bdaa545
46effbd1135423c5,c1356395d6b055d7,"January 15, 2017","Phoenix, Arizona, USA",Cyril Asker,9be6020024133293
4512e46543b960ad,ab79fe7b35ccc3dc,"January 28, 2017","Denver, Colorado, USA",Valentina Shevchenko,132deb59abae64b1
4512e46543b960ad,b91756d955e14d2e,"January 28, 2017","Denver, Colorado, USA",Jorge Masvidal,47b9e0e7703a4868
4512e46543b960ad,a45596cda51a1816,"January 28, 2017","Denver, Colorado, USA",Francis Ngannou,8d03ce87ca14e778
4512e46543b960ad,43682a646b9b956f,"January 28, 2017","Denver, Colorado, USA",Jason Knight,bb1a2cdad6ff34db
4512e46543b960ad,3c8eb8ad5e98876f,"January 28, 2017","Denver, Colorado, USA",Sam Alvey,d156513a19acf856
4512e46543b960ad,637f561cd731fb44,"January 28, 2017","Denver, Colorado, USA",Raphael Assuncao,2f13e4020cea5b38
4512e46543b960ad,c5865afc31cb6c59,"January 28, 2017","Denver, Colorado, USA",Li Jingliang,e64b96c07d7ce999
4512e46543b960ad,1cd0ce0e2312ad52,"January 28, 2017","Denver, Colorado, USA",Jordan Johnson,99bcdf5eac39898f
4512e46543b960ad,481aef2d2802ec68,"January 28, 2017","Denver, Colorado, USA",Eric Spicely,b9664eae2ac75262
4512e46543b960ad,99373dc33dfbf6e0,"January 28, 2017","Denver, Colorado, USA",Marcos Rogerio de Lima,ab943cd2c3c17825
4512e46543b960ad,0094d2ed98819f7a,"January 28, 2017","Denver, Colorado, USA",Alexandre Pantoja,a0f0004aadf10b71
4512e46543b960ad,6eb382e2c51fc4f5,"January 28, 2017","Denver, Colorado, USA",Jason Gonzalez,e45cfa47f504033a
4b2390cfaceb91d8,0aad210fbaa1db6c,"December 30, 2016","Las Vegas, Nevada, USA",Amanda Nunes,80fa8218c99f9c58
4b2390cfaceb91d8,25e6b11e1cf45b83,"December 30, 2016","Las Vegas, Nevada, USA",Cody Garbrandt,d8c7c61b176e3994
4b2390cfaceb91d8,7f663d67422c1b24,"December 30, 2016","Las Vegas, Nevada, USA",TJ Dillashaw,c849740a3ff51931
4b2390cfaceb91d8,3d07a533feca7458,"December 30, 2016","Las Vegas, Nevada, USA",Dong Hyun Kim,9bcf8603ceb25680
4b2390cfaceb91d8,ab847a4cf397d7d5,"December 30, 2016","Las Vegas, Nevada, USA",Ray Borg,a4de54ea806fb525
4b2390cfaceb91d8,abf0f8234f6be37e,"December 30, 2016","Las Vegas, Nevada, USA",Neil Magny,84b3e7d38f2d2ec5
4b2390cfaceb91d8,78736e322574e500,"December 30, 2016","Las Vegas, Nevada, USA",Antonio Carlos Junior,52e76bb4b3e852f3
4b2390cfaceb91d8,31acf87e89a4a401,"December 30, 2016","Las Vegas, Nevada, USA",Alex Garcia,a2b12c3f3d60ff69
4b2390cfaceb91d8,d8c7497043e7e5bd,"December 30, 2016","Las Vegas, Nevada, USA",Niko Price,d8da10db80131bec
4b2390cfaceb91d8,9d4b2767f6630fc9,"December 30, 2016","Las Vegas, Nevada, USA",,
32541eb5d12668b4,5840527835a8ffb2,"December 17, 2016","Sacramento, California, USA",Michelle Waterson-Gomez,eb04b9d31e938edb
32541eb5d12668b4,23bc29f1b6baacad,"December 17, 2016","Sacramento, California, USA",Mickey Gall,9e50097a89442158
32541eb5d12668b4,2cdf841a057d9039,"December 17, 2016","Sacramento, California, USA",Urijah Faber,78114b7199cef90c
32541eb5d12668b4,473b9b56cdaedba3,"December 17, 2016","Sacramento, California, USA",Alan Jouban,cf65d56b0755ed3b
32541eb5d12668b4,01f396a7372dc8ff,"December 17, 2016","Sacramento, California, USA",Paul Craig,eabf206b162b3b83
32541eb5d12668b4,4b35edc671de861f,"December 17, 2016","Sacramento, California, USA",Mizuto Hirota,35faad160d346839
32541eb5d12668b4,677588ea237aa5c0,"December 17, 2016","Sacramento, California, USA",Colby Covington,dc9572dd6ec74859
32541eb5d12668b4,30f6cf4253b13b76,"December 17, 2016","Sacramento, California, USA",Alex Morono,cdb96af67d096b1e
32541eb5d12668b4,7979888b1fb5eb39,"December 17, 2016","Sacramento, California, USA",Josh Emmett,fba03cd6cc28dc41
32541eb5d12668b4,d77ace7aadb2383e,"December 17, 2016","Sacramento, California, USA",Leslie Smith,76984112f697631f
32541eb5d12668b4,ca6d4239726931f9,"December 17, 2016","Sacramento, California, USA",Eddie Wineland,fc9a9559a05f2704
32541eb5d12668b4,88c712be47805d63,"December 17, 2016","Sacramento, California, USA",Hector Sandoval,449c890bd90f3374
32541eb5d12668b4,1ca4274019680d23,"December 17, 2016","Sacramento, California, USA",Sultan Aliev,e70de1859b7ee78e
6e3282d57d2467a0,977a758d869f9e7a,"December 10, 2016","Toronto, Ontario, Canada",Max Holloway,150ff4cc642270b9
6e3282d57d2467a0,96404a3b32791c8d,"December 10, 2016","Toronto, Ontario, Canada",Donald Cerrone,1d00756835ca67c9
6e3282d57d2467a0,5f0aa841c21f7d30,"December 10, 2016","Toronto, Ontario, Canada",Cub Swanson,d247691a6c0e9034
6e3282d57d2467a0,07b98dbf5d2c62a2,"December 10, 2016","Toronto, Ontario, Canada",Kelvin Gastelum,8c0580d4fff106c1
6e3282d57d2467a0,761a215d51a0442e,"December 10, 2016","Toronto, Ontario, Canada",Emil Meek,103b06d8707895a9
6e3282d57d2467a0,0af90a49f0ca1879,"December 10, 2016","Toronto, Ontario, Canada",Misha Cirkunov,67f272324a030d00
6e3282d57d2467a0,04f27a78e4ffce47,"December 10, 2016","Toronto, Ontario, Canada",Olivier Aubin-Mercier,55ee431411ccf07a
6e3282d57d2467a0,ca9804845b010845,"December 10, 2016","Toronto, Ontario, Canada",Viviane Pereira,d50382dc0565a9e1
6e3282d57d2467a0,b121f30d7fc9ea6c,"December 10, 2016","Toronto, Ontario, Canada",Matthew Lopez,2fc7e9701642ca38
6e3282d57d2467a0,071d488ec8ccf254,"December 10, 2016","Toronto, Ontario, Canada",Lando Vannata,f9b200db02b488d9
6e3282d57d2467a0,8b983e834df0c6c4,"December 10, 2016","Toronto, Ontario, Canada",Rustam Khabilov,9b7694d064a8a0ad
6e3282d57d2467a0,d573e571d8349b5d,"December 10, 2016","Toronto, Ontario, Canada",Dustin Ortiz,f53c1f4ceeed8c08
7139cd2ae4bf6a29,cb1e57b5f8c92922,"December 09, 2016","Albany, New York, USA",Derrick Lewis,d3df1add9d9a7efb
7139cd2ae4bf6a29,0769ab47fcf0bf6b,"December 09, 2016","Albany, New York, USA",Francis Ngannou,8d03ce87ca14e778
7139cd2ae4bf6a29,14e7bb7a9d49450d,"December 09, 2016","Albany, New York, USA",Corey Anderson,5e4eec08896c9423
7139cd2ae4bf6a29,25cd989ac5569629,"December 09, 2016","Albany, New York, USA",Gian Villante,fcd448a2fe1a23cc
7139cd2ae4bf6a29,9555d8941df4a998,"December 09, 2016","Albany, New York, USA",Justine Kish,928ae2e5b5f7a9ec
7139cd2ae4bf6a29,02e3699be1d8daa2,"December 09, 2016","Albany, New York, USA",Randy Brown,c6aee362c7a7d482
7139cd2ae4bf6a29,85feac6924abb35b,"December 09, 2016","Albany, New York, USA",Gerald Meerschaert,6ac9bc2953c47345
7139cd2ae4bf6a29,0b26d635106aea1c,"December 09, 2016","Albany, New York, USA",Andrew Sanchez,fccf811c1e8b01c7
7139cd2ae4bf6a29,4bf0be780f2d09be,"December 09, 2016","Albany, New York, USA",Shane Burgos,98d961097baaf308
7139cd2ae4bf6a29,a71febed166b7d42,"December 09, 2016","Albany, New York, USA",Marc Diakiese,32c355b04fc57f3a
7139cd2ae4bf6a29,770312f3ca8506b6,"December 09, 2016","Albany, New York, USA",Ryan Janes,b59037262c8fe060
7139cd2ae4bf6a29,87b6c507a7684ec2,"December 09, 2016","Albany, New York, USA",Juliana Lima,75a6a390fd5dca46
bd4389b71fdc0ce2,02822c35ffef5a50,"December 03, 2016","Las Vegas, Nevada, USA",Demetrious Johnson,8a304bfd6bf04a57
bd4389b71fdc0ce2,5e1370a92ce8abb0,"December 03, 2016","Las Vegas, Nevada, USA",Joseph Benavidez,80eacd4da0617c57
bd4389b71fdc0ce2,27ff7028ec8c2161,"December 03, 2016","Las Vegas, Nevada, USA",Jorge Masvidal,47b9e0e7703a4868
bd4389b71fdc0ce2,9cad47cdd6351e50,"December 03, 2016","Las Vegas, Nevada, USA",Jared Cannonier,13a0275fa13c4d26
bd4389b71fdc0ce2,a716172939767cab,"December 03, 2016","Las Vegas, Nevada, USA",Sara McMann,7be74a12d7352df2
bd4389b71fdc0ce2,36830f6eb3c847f5,"December 03, 2016","Las Vegas, Nevada, USA",Brandon Moreno,792be9a24df82ed6
bd4389b71fdc0ce2,019983faebec6d64,"December 03, 2016","Las Vegas, Nevada, USA",Ryan Hall,8866c6f509c19089
bd4389b71fdc0ce2,63b35df1276b3d64,"December 03, 2016","Las Vegas, Nevada, USA",Rob Font,05339613bf8e9808
bd4389b71fdc0ce2,c5d48ca7c22f857e,"December 03, 2016","Las Vegas, Nevada, USA",Dong Hyun Ma,98a6b2361045898f
bd4389b71fdc0ce2,5ae45d20a60dc109,"December 03, 2016","Las Vegas, Nevada, USA",Jamie Moyle,882d62561063a927
bd4389b71fdc0ce2,163fbb2185730846,"December 03, 2016","Las Vegas, Nevada, USA",Anthony Smith,d4c9dcd330403612
bd4389b71fdc0ce2,fe132ef2ab8ae9d2,"December 03, 2016","Las Vegas, Nevada, USA",Devin Clark,cc7040fe76f0ef91
73e09f837f3b5ecc,6d04fbef6b8e4551,"November 26, 2016","Melbourne, Victoria, Australia",Robert Whittaker,e1147d3d2dabe1ce
73e09f837f3b5ecc,0d33d43bee65d98f,"November 26, 2016","Melbourne, Victoria, Australia",Andrew Holbrook,66ab58d0b3783607
73e09f837f3b5ecc,450760216f5643ca,"November 26, 2016","Melbourne, Victoria, Australia",Omari Akhmedov,16690d100f995f8f
73e09f837f3b5ecc,2cab927474cb6e62,"November 26, 2016","Melbourne, Victoria, Australia",Alexander Volkanovski,e1248941344b3288
73e09f837f3b5ecc,d1c519260c0ddf3a,"November 26, 2016","Melbourne, Victoria, Australia",Tyson Pedro,49e96ff8ab781589
73e09f837f3b5ecc,314aea77cd24210f,"November 26, 2016","Melbourne, Victoria, Australia",Danielle Taylor,b76c6268dc1d3c05
73e09f837f3b5ecc,71854cfe738d6ee1,"November 26, 2016","Melbourne, Victoria, Australia",Daniel Kelly,bdcbb976816fd256
73e09f837f3b5ecc,64bc223daa594bcc,"November 26, 2016","Melbourne, Victoria, Australia",Damien Brown,d024ed963e8bf7ea
73e09f837f3b5ecc,2c0a58ef0324e18b,"November 26, 2016","Melbourne, Victoria, Australia",Jonathan Meunier,5823ceab56741617
73e09f837f3b5ecc,291d91378a96d1e8,"November 26, 2016","Melbourne, Victoria, Australia",Ben Nguyen,840d2c82ea68b9aa
73e09f837f3b5ecc,4f60a7e7b848bc6d,"November 26, 2016","Melbourne, Victoria, Australia",Jason Knight,bb1a2cdad6ff34db
73e09f837f3b5ecc,2e209dc450b7ebe3,"November 26, 2016","Melbourne, Victoria, Australia",Marlon Vera,7c7332319c14094c
73e09f837f3b5ecc,0da0dc2c7eb29f58,"November 26, 2016","Melbourne, Victoria, Australia",Jenel Lausa,ec664422b22d9787
5cde96e0a1a1fffe,106088694fa0c682,"November 19, 2016","Sao Paulo, Sao Paulo, Brazil",Ryan Bader,c0ab242c40decc55
5cde96e0a1a1fffe,ac656cebef8cf0a4,"November 19, 2016","Sao Paulo, Sao Paulo, Brazil",Thomas Almeida,2b074403b7c6cdb4
5cde96e0a1a1fffe,4c05732d411d6412,"November 19, 2016","Sao Paulo, Sao Paulo, Brazil",Claudia Gadelha,ec34349e7dffcde7
5cde96e0a1a1fffe,3e1bd51261cb61df,"November 19, 2016","Sao Paulo, Sao Paulo, Brazil",Krzysztof Jotko,4e06913c91da5200
5cde96e0a1a1fffe,939cc30f07131724,"November 19, 2016","Sao Paulo, Sao Paulo, Brazil",Kamaru Usman,f1b2aa7853d1ed6e
5cde96e0a1a1fffe,edcf1d6a1bd8acc7,"November 19, 2016","Sao Paulo, Sao Paulo, Brazil",Sergio Moraes,1bcaac2d99b90fce
5cde96e0a1a1fffe,13d2b7aef67cb6ea,"November 19, 2016","Sao Paulo, Sao Paulo, Brazil",Cezar Ferreira,dbc17725b887860a
5cde96e0a1a1fffe,a5e240bcd7731725,"November 19, 2016","Sao Paulo, Sao Paulo, Brazil",Gadzhimurad Antigulov,af997f7611673880
5cde96e0a1a1fffe,02b39d683f027517,"November 19, 2016","Sao Paulo, Sao Paulo, Brazil",Johnny Eduardo,528c24b99fbaab79
5cde96e0a1a1fffe,9e75fbe17a35f272,"November 19, 2016","Sao Paulo, Sao Paulo, Brazil",Luis Henrique,e5bda12faabfc850
5cde96e0a1a1fffe,30a2c7e5b90e6d74,"November 19, 2016","Sao Paulo, Sao Paulo, Brazil",Pedro Munhoz,6bd02119599741a4
5cde96e0a1a1fffe,934c967872f28b13,"November 19, 2016","Sao Paulo, Sao Paulo, Brazil",,
6810d8d2dd557cf9,b5268a0c2df32a24,"November 19, 2016","Belfast, Northern Ireland, United Kingdom",Gegard Mousasi,232c582f29f8f65e
6810d8d2dd557cf9,6b5fe10e6e7d160a,"November 19, 2016","Belfast, Northern Ireland, United Kingdom",Stevie Ray,31a13532e724ca2b
6810d8d2dd557cf9,689116759885e4a5,"November 19, 2016","Belfast, Northern Ireland, United Kingdom",Alexander Volkov,279566840aa55bf2
6810d8d2dd557cf9,e4795ab9bdd6fb38,"November 19, 2016","Belfast, Northern Ireland, United Kingdom",Artem Lobov,02f2a9702ba3d167
6810d8d2dd557cf9,f1afa75c8d492550,"November 19, 2016","Belfast, Northern Ireland, United Kingdom",Jack Marshman,045f25b3a4c08e81
6810d8d2dd557cf9,ad0bac98558900af,"November 19, 2016","Belfast, Northern Ireland, United Kingdom",Kyoji Horiguchi,98aa60cf58071fd6
6810d8d2dd557cf9,dad034faf3d62cb9,"November 19, 2016","Belfast, Northern Ireland, United Kingdom",Kevin Lee,ee9ebceabfd16fa7
6810d8d2dd557cf9,24411c5356903d11,"November 19, 2016","Belfast, Northern Ireland, United Kingdom",Amanda Cooper,d4a31850a7457f1b
6810d8d2dd557cf9,8eaa23d64c20b0f1,"November 19, 2016","Belfast, Northern Ireland, United Kingdom",Justin Ledet,ba1e6cb3d43f7430
6810d8d2dd557cf9,1b52e24d09700dd9,"November 19, 2016","Belfast, Northern Ireland, United Kingdom",Zak Cummings,4ba8d454f762005d
6810d8d2dd557cf9,7fce3efc5d2add6e,"November 19, 2016","Belfast, Northern Ireland, United Kingdom",Marion Reneau,c7d297714d9ab1a4
6810d8d2dd557cf9,a337e11f80a75b7d,"November 19, 2016","Belfast, Northern Ireland, United Kingdom",Brett Johns,ec52462a1b41f714
6810d8d2dd557cf9,bd6909a463a1de2b,"November 19, 2016","Belfast, Northern Ireland, United Kingdom",Abdul Razak Alhassan,eae431e70064e046
4956f60b7fa57c1a,1d7015553debd1c8,"November 12, 2016","New York City, New York, USA",Conor McGregor,f4c49976c75c5ab2
4956f60b7fa57c1a,b80ef7cdc36ab48b,"November 12, 2016","New York City, New York, USA",,
4956f60b7fa57c1a,4403857f545ede75,"November 12, 2016","New York City, New York, USA",Joanna Jedrzejczyk,3d6749c4267da18f
4956f60b7fa57c1a,f37d18b5c35145bf,"November 12, 2016","New York City, New York, USA",Yoel Romero,f77c68bb4be8516d
4956f60b7fa57c1a,9ebfd601c43b89b3,"November 12, 2016","New York City, New York, USA",Raquel Pennington,fc169c387b4b465d
4956f60b7fa57c1a,9c4cbd0546d03f6b,"November 12, 2016","New York City, New York, USA",Frankie Edgar,f2688492b9a525a3
4956f60b7fa57c1a,c26806c2d554e50c,"November 12, 2016","New York City, New York, USA",Khabib Nurmagomedov,032cc3922d871c7f
4956f60b7fa57c1a,8172d8d996335d0a,"November 12, 2016","New York City, New York, USA",Tim Boetsch,c80095f6092271a7
4956f60b7fa57c1a,14477908199435e1,"November 12, 2016","New York City, New York, USA",Vicente Luque,6d4b63c767106d3a
4956f60b7fa57c1a,ef80a6eea892c296,"November 12, 2016","New York City, New York, USA",Jim Miller,d1941565abf50b16
4956f60b7fa57c1a,706228ddb6076b3f,"November 12, 2016","New York City, New York, USA",Liz Carmouche,51a0c09cbe9b8472
6083f497c22cc075,9220acccebf14a46,"November 05, 2016","Mexico City, Distrito Federal, Mexico",Tony Ferguson,22a92d7f62195791
6083f497c22cc075,c5a8e0098d1024ce,"November 05, 2016","Mexico City, Distrito Federal, Mexico",Diego Sanchez,82e7929bf6c2b689
6083f497c22cc075,e322eae035f7c00f,"November 05, 2016","Mexico City, Distrito Federal, Mexico",Ricardo Lamas,3974fa35c917af1d
6083f497c22cc075,43a941e005a2d463,"November 05, 2016","Mexico City, Distrito Federal, Mexico",Martin Bravo,9c44f290f5726d95
6083f497c22cc075,00494c77d2a88f8c,"November 05, 2016","Mexico City, Distrito Federal, Mexico",Beneil Dariush,08af939f41b5a57b
6083f497c22cc075,52943c821416dc38,"November 05, 2016","Mexico City, Distrito Federal, Mexico",Alexa Grasso,e8b731feff72294b
6083f497c22cc075,51010081d59b4687,"November 05, 2016","Mexico City, Distrito Federal, Mexico",Erik Perez,af62f99eb7606308
6083f497c22cc075,588a39cab19065bc,"November 05, 2016","Mexico City, Distrito Federal, Mexico",Joe Soto,a4e85a58fbce64b2
6083f497c22cc075,23c6a428df1569bc,"November 05, 2016","Mexico City, Distrito Federal, Mexico",Max Griffin,b0d6a1d8ac3d563d
6083f497c22cc075,29df50b2ea446361,"November 05, 2016","Mexico City, Distrito Federal, Mexico",Douglas Silva de Andrade,3a314d9fa7c6825d
6083f497c22cc075,2c39797c6574ff29,"November 05, 2016","Mexico City, Distrito Federal, Mexico",Sam Alvey,d156513a19acf856
6083f497c22cc075,c1e039419a671b9e,"November 05, 2016","Mexico City, Distrito Federal, Mexico",Marco Polo Reyes,edd02825c29028fe
6083f497c22cc075,4fa26e1e88583ab5,"November 05, 2016","Mexico City, Distrito Federal, Mexico",Enrique Barzola,be0b310a12eb80b4
154a6b3ffae264cd,eaa63c8fb9379426,"October 08, 2016","Manchester, England, United Kingdom",Michael Bisping,2b93ebd9f5417ad2
154a6b3ffae264cd,ebc7ec239faf7b0b,"October 08, 2016","Manchester, England, United Kingdom",Gegard Mousasi,232c582f29f8f65e
154a6b3ffae264cd,451d7d8c2a6bacb3,"October 08, 2016","Manchester, England, United Kingdom",Jimi Manuwa,1e1dbd1cc5a7469e
154a6b3ffae264cd,17067cf55726c673,"October 08, 2016","Manchester, England, United Kingdom",Stefan Struve,ebc1f40e00e0c481
154a6b3ffae264cd,23253ebb1d86d8b4,"October 08, 2016","Manchester, England, United Kingdom",Mirsad Bektic,cbd3e590a85b18c5
154a6b3ffae264cd,2f9a8807807b80d6,"October 08, 2016","Manchester, England, United Kingdom",Iuri Alcantara,2f95a3c6d58b2aad
154a6b3ffae264cd,3be121d4f5460893,"October 08, 2016","Manchester, England, United Kingdom",Damian Stasiak,42a7e90605df3c8a
154a6b3ffae264cd,47dfd70b5780d68a,"October 08, 2016","Manchester, England, United Kingdom",Leon Edwards,f1fac969a1d70b08
154a6b3ffae264cd,8794b5f9a591daf6,"October 08, 2016","Manchester, England, United Kingdom",Marc Diakiese,32c355b04fc57f3a
154a6b3ffae264cd,85bec51d0bdf511f,"October 08, 2016","Manchester, England, United Kingdom",Mike Perry,f2b6fdb20675b11c
154a6b3ffae264cd,87b61c1d72232a84,"October 08, 2016","Manchester, England, United Kingdom",Leonardo Santos,9c65736747ca92ec
e18012194473e8b0,76c5f66afe6ab192,"September 24, 2016","Brasilia, Distrito Federal, Brazil",Cristiane Justino,634bb0de2eb043b4
e18012194473e8b0,50935ae1627fc89b,"September 24, 2016","Brasilia, Distrito Federal, Brazil",Renan Barao,2c99576fefe53c7c
